year,age,sex,dimd,pop_size
2008,21,women,5,34325
2008,21,women,6,29993
2008,21,women,7,29760
2008,21,women,8,27823
2008,21,women,9,25054
2008,21,women,10 least deprived,22180
2008,22,men,1 most deprived,39734
2008,22,men,2,41045
2008,22,men,3,42043
2008,22,men,4,40511
2008,22,men,5,35693
2008,22,men,6,33071
2008,22,men,7,30915
2008,22,men,8,28899
2008,22,men,9,28086
2008,22,men,10 least deprived,24872
2008,22,women,1 most deprived,45184
2008,22,women,2,43646
2008,22,women,3,43335
2008,22,women,4,41497
2008,22,women,5,35518
2008,22,women,6,32002
2008,22,women,7,30176
2008,22,women,8,27753
2008,22,women,9,25936
2008,22,women,10 least deprived,22774
2008,23,men,1 most deprived,42085
2008,23,men,2,42744
2008,23,men,3,44255
2008,23,men,4,41965
2008,23,men,5,36843
2008,23,men,6,34329
2008,23,men,7,31733
2008,23,men,8,29747
2008,23,men,9,28532
2008,23,men,10 least deprived,25184
2008,23,women,1 most deprived,45788
2008,23,women,2,44891
2008,23,women,3,44629
2008,23,women,4,41764
2008,23,women,5,36607
2008,23,women,6,32784
2008,23,women,7,30184
2008,23,women,8,28749
2008,23,women,9,26309
2008,23,women,10 least deprived,22826
2008,24,men,1 most deprived,41308
2008,24,men,2,42520
2008,24,men,3,44542
2008,24,men,4,41462
2008,24,men,5,36962
2008,24,men,6,33856
2008,24,men,7,31072
2008,24,men,8,29580
2008,24,men,9,27769
2008,24,men,10 least deprived,24056
2008,24,women,1 most deprived,45092
2008,24,women,2,44941
2008,24,women,3,44686
2008,24,women,4,41765
2008,24,women,5,36245
2008,24,women,6,32837
2008,24,women,7,30404
2008,24,women,8,28401
2008,24,women,9,25651
2008,24,women,10 least deprived,21587
2008,25,men,1 most deprived,42333
2008,25,men,2,43256
2008,25,men,3,44785
2008,25,men,4,40900
2008,25,men,5,37039
2008,25,men,6,33752
2008,25,men,7,31253
2008,25,men,8,29745
2008,25,men,9,27599
2008,25,men,10 least deprived,22911
2008,25,women,1 most deprived,45805
2008,25,women,2,46023
2008,25,women,3,45420
2008,25,women,4,41379
2008,25,women,5,36203
2008,25,women,6,33356
2008,25,women,7,29971
2008,25,women,8,28168
2008,25,women,9,25687
2008,25,women,10 least deprived,21155
2008,26,men,1 most deprived,41332
2008,26,men,2,43027
2008,26,men,3,44733
2008,26,men,4,41159
2008,26,men,5,36854
2008,26,men,6,34017
2008,26,men,7,30931
2008,26,men,8,29621
2008,26,men,9,27061
2008,26,men,10 least deprived,22493
2008,26,women,1 most deprived,45324
2008,26,women,2,46251
2008,26,women,3,45854
2008,26,women,4,41413
2008,26,women,5,36790
2008,26,women,6,34349
2008,26,women,7,30223
2008,26,women,8,28738
2008,26,women,9,25506
2008,26,women,10 least deprived,20895
2008,27,men,1 most deprived,41299
2008,27,men,2,44332
2008,27,men,3,46008
2008,27,men,4,42849
2008,27,men,5,38621
2008,27,men,6,36138
2008,27,men,7,32692
2008,27,men,8,30535
2008,27,men,9,27244
2008,27,men,10 least deprived,21713
2008,27,women,1 most deprived,44419
2008,27,women,2,45925
2008,27,women,3,45656
2008,27,women,4,42190
2008,27,women,5,37956
2008,27,women,6,35571
2008,27,women,7,31665
2008,27,women,8,29789
2008,27,women,9,26522
2008,27,women,10 least deprived,21603
2008,28,men,1 most deprived,41609
2008,28,men,2,44337
2008,28,men,3,46384
2008,28,men,4,43355
2008,28,men,5,38910
2008,28,men,6,36603
2008,28,men,7,32870
2008,28,men,8,31305
2008,28,men,9,27921
2008,28,men,10 least deprived,22407
2008,28,women,1 most deprived,43268
2008,28,women,2,45481
2008,28,women,3,45085
2008,28,women,4,42647
2008,28,women,5,38071
2008,28,women,6,36045
2008,28,women,7,31919
2008,28,women,8,30526
2008,28,women,9,27377
2008,28,women,10 least deprived,22452
2008,29,men,1 most deprived,38385
2008,29,men,2,41938
2008,29,men,3,43994
2008,29,men,4,41415
2008,29,men,5,37543
2008,29,men,6,35455
2008,29,men,7,31598
2008,29,men,8,30451
2008,29,men,9,27376
2008,29,men,10 least deprived,22115
2008,29,women,1 most deprived,39568
2008,29,women,2,42281
2008,29,women,3,43076
2008,29,women,4,40166
2008,29,women,5,36300
2008,29,women,6,35320
2008,29,women,7,31515
2008,29,women,8,30575
2008,29,women,9,27488
2008,29,women,10 least deprived,22877
2008,30,men,1 most deprived,36608
2008,30,men,2,38829
2008,30,men,3,40212
2008,30,men,4,38492
2008,30,men,5,34831
2008,30,men,6,32964
2008,30,men,7,29750
2008,30,men,8,28804
2008,30,men,9,26603
2008,30,men,10 least deprived,22725
2008,30,women,1 most deprived,36566
2008,30,women,2,39031
2008,30,women,3,38965
2008,30,women,4,36930
2008,30,women,5,33907
2008,30,women,6,32813
2008,30,women,7,30124
2008,30,women,8,29216
2008,30,women,9,27162
2008,30,women,10 least deprived,23588
2008,31,men,1 most deprived,35529
2008,31,men,2,37460
2008,31,men,3,38579
2008,31,men,4,37472
2008,31,men,5,33990
2008,31,men,6,32457
2008,31,men,7,29934
2008,31,men,8,29027
2008,31,men,9,27298
2008,31,men,10 least deprived,23218
2008,31,women,1 most deprived,34927
2008,31,women,2,37324
2008,31,women,3,37570
2008,31,women,4,35729
2008,31,women,5,33316
2008,31,women,6,32382
2008,31,women,7,30034
2008,31,women,8,29191
2008,31,women,9,27918
2008,31,women,10 least deprived,24553
2008,32,men,1 most deprived,35805
2008,32,men,2,37985
2008,32,men,3,38837
2008,32,men,4,37503
2008,32,men,5,34774
2008,32,men,6,33220
2008,32,men,7,30596
2008,32,men,8,29803
2008,32,men,9,27715
2008,32,men,10 least deprived,24001
2008,32,women,1 most deprived,35468
2008,32,women,2,37908
2008,32,women,3,38012
2008,32,women,4,36355
2008,32,women,5,33853
2008,32,women,6,32411
2008,32,women,7,31226
2008,32,women,8,30680
2008,32,women,9,29298
2008,32,women,10 least deprived,26434
2008,33,men,1 most deprived,35464
2008,33,men,2,37386
2008,33,men,3,38283
2008,33,men,4,37753
2008,33,men,5,34662
2008,33,men,6,34193
2008,33,men,7,31603
2008,33,men,8,31342
2008,33,men,9,29782
2008,33,men,10 least deprived,26395
2008,33,women,1 most deprived,34919
2008,33,women,2,37529
2008,33,women,3,37432
2008,33,women,4,36326
2008,33,women,5,34416
2008,33,women,6,33998
2008,33,women,7,32557
2008,33,women,8,32266
2008,33,women,9,31414
2008,33,women,10 least deprived,29007
2008,34,men,1 most deprived,35359
2008,34,men,2,37489
2008,34,men,3,38138
2008,34,men,4,37970
2008,34,men,5,35139
2008,34,men,6,34971
2008,34,men,7,33086
2008,34,men,8,32464
2008,34,men,9,31251
2008,34,men,10 least deprived,28532
2008,34,women,1 most deprived,34901
2008,34,women,2,36944
2008,34,women,3,36952
2008,34,women,4,36269
2008,34,women,5,34804
2008,34,women,6,34584
2008,34,women,7,33792
2008,34,women,8,33512
2008,34,women,9,33102
2008,34,women,10 least deprived,31007
2008,35,men,1 most deprived,36200
2008,35,men,2,38130
2008,35,men,3,38777
2008,35,men,4,38454
2008,35,men,5,36504
2008,35,men,6,36274
2008,35,men,7,35037
2008,35,men,8,34547
2008,35,men,9,34125
2008,35,men,10 least deprived,31533
2008,35,women,1 most deprived,35755
2008,35,women,2,37976
2008,35,women,3,37725
2008,35,women,4,37249
2008,35,women,5,35833
2008,35,women,6,36590
2008,35,women,7,35258
2008,35,women,8,35522
2008,35,women,9,35433
2008,35,women,10 least deprived,34206
2008,36,men,1 most deprived,37114
2008,36,men,2,38599
2008,36,men,3,39555
2008,36,men,4,39525
2008,36,men,5,37624
2008,36,men,6,38104
2008,36,men,7,36783
2008,36,men,8,36709
2008,36,men,9,36247
2008,36,men,10 least deprived,34375
2008,36,women,1 most deprived,37030
2008,36,women,2,38847
2008,36,women,3,38705
2008,36,women,4,38693
2008,36,women,5,37599
2008,36,women,6,37905
2008,36,women,7,37329
2008,36,women,8,37583
2008,36,women,9,38014
2008,36,women,10 least deprived,36794
2008,37,men,1 most deprived,37152
2008,37,men,2,39307
2008,37,men,3,40118
2008,37,men,4,40063
2008,37,men,5,39003
2008,37,men,6,38948
2008,37,men,7,38256
2008,37,men,8,38568
2008,37,men,9,38220
2008,37,men,10 least deprived,36103
2008,37,women,1 most deprived,37861
2008,37,women,2,39398
2008,37,women,3,39076
2008,37,women,4,39185
2008,37,women,5,38822
2008,37,women,6,39105
2008,37,women,7,38897
2008,37,women,8,39322
2008,37,women,9,39939
2008,37,women,10 least deprived,39372
2008,38,men,1 most deprived,36843
2008,38,men,2,39011
2008,38,men,3,39542
2008,38,men,4,38830
2008,38,men,5,37919
2008,38,men,6,38448
2008,38,men,7,37730
2008,38,men,8,37708
2008,38,men,9,37946
2008,38,men,10 least deprived,36692
2008,38,women,1 most deprived,36749
2008,38,women,2,38464
2008,38,women,3,38275
2008,38,women,4,37635
2008,38,women,5,37782
2008,38,women,6,38345
2008,38,women,7,38380
2008,38,women,8,38406
2008,38,women,9,39479
2008,38,women,10 least deprived,38688
2008,39,men,1 most deprived,36845
2008,39,men,2,38668
2008,39,men,3,39073
2008,39,men,4,39374
2008,39,men,5,38584
2008,39,men,6,39098
2008,39,men,7,38772
2008,39,men,8,39125
2008,39,men,9,39648
2008,39,men,10 least deprived,38657
2008,39,women,1 most deprived,37344
2008,39,women,2,38751
2008,39,women,3,38924
2008,39,women,4,38713
2008,39,women,5,39009
2008,39,women,6,39368
2008,39,women,7,39678
2008,39,women,8,39640
2008,39,women,9,40790
2008,39,women,10 least deprived,40622
2008,40,men,1 most deprived,37127
2008,40,men,2,38689
2008,40,men,3,39088
2008,40,men,4,38988
2008,40,men,5,38499
2008,40,men,6,39404
2008,40,men,7,38630
2008,40,men,8,39805
2008,40,men,9,39668
2008,40,men,10 least deprived,39516
2008,40,women,1 most deprived,36342
2008,40,women,2,38175
2008,40,women,3,38105
2008,40,women,4,38179
2008,40,women,5,38730
2008,40,women,6,39332
2008,40,women,7,39989
2008,40,women,8,40471
2008,40,women,9,41187
2008,40,women,10 least deprived,41634
2008,41,men,1 most deprived,37100
2008,41,men,2,38502
2008,41,men,3,39470
2008,41,men,4,39345
2008,41,men,5,39576
2008,41,men,6,40442
2008,41,men,7,40460
2008,41,men,8,40174
2008,41,men,9,41194
2008,41,men,10 least deprived,40740
2008,41,women,1 most deprived,36655
2008,41,women,2,38213
2008,41,women,3,38033
2008,41,women,4,38577
2008,41,women,5,38997
2008,41,women,6,40210
2008,41,women,7,40895
2008,41,women,8,41349
2008,41,women,9,42078
2008,41,women,10 least deprived,43166
2008,42,men,1 most deprived,35216
2008,42,men,2,37346
2008,42,men,3,38165
2008,42,men,4,39547
2008,42,men,5,39275
2008,42,men,6,39965
2008,42,men,7,40483
2008,42,men,8,41153
2008,42,men,9,41415
2008,42,men,10 least deprived,41339
2008,42,women,1 most deprived,35677
2008,42,women,2,38135
2008,42,women,3,38213
2008,42,women,4,38652
2008,42,women,5,39204
2008,42,women,6,40680
2008,42,women,7,41083
2008,42,women,8,41709
2008,42,women,9,42845
2008,42,women,10 least deprived,44123
2008,43,men,1 most deprived,34962
2008,43,men,2,36686
2008,43,men,3,37732
2008,43,men,4,38621
2008,43,men,5,39495
2008,43,men,6,40154
2008,43,men,7,40841
2008,43,men,8,40730
2008,43,men,9,41966
2008,43,men,10 least deprived,42721
2008,43,women,1 most deprived,36056
2008,43,women,2,37892
2008,43,women,3,37905
2008,43,women,4,38606
2008,43,women,5,39519
2008,43,women,6,40406
2008,43,women,7,41504
2008,43,women,8,42138
2008,43,women,9,43118
2008,43,women,10 least deprived,45265
2008,44,men,1 most deprived,34334
2008,44,men,2,35977
2008,44,men,3,37111
2008,44,men,4,38316
2008,44,men,5,38874
2008,44,men,6,39931
2008,44,men,7,40135
2008,44,men,8,40687
2008,44,men,9,41950
2008,44,men,10 least deprived,42485
2008,44,women,1 most deprived,34997
2008,44,women,2,36837
2008,44,women,3,37259
2008,44,women,4,37998
2008,44,women,5,39176
2008,44,women,6,40416
2008,44,women,7,41514
2008,44,women,8,41901
2008,44,women,9,42992
2008,44,women,10 least deprived,45306
2008,45,men,1 most deprived,34373
2008,45,men,2,35389
2008,45,men,3,35835
2008,45,men,4,37097
2008,45,men,5,37960
2008,45,men,6,39140
2008,45,men,7,39512
2008,45,men,8,39693
2008,45,men,9,40989
2008,45,men,10 least deprived,42017
2008,45,women,1 most deprived,34723
2008,45,women,2,35963
2008,45,women,3,36474
2008,45,women,4,37111
2008,45,women,5,38431
2008,45,women,6,39647
2008,45,women,7,40493
2008,45,women,8,41294
2008,45,women,9,42648
2008,45,women,10 least deprived,44206
2008,46,men,1 most deprived,33743
2008,46,men,2,34145
2008,46,men,3,35074
2008,46,men,4,35994
2008,46,men,5,36933
2008,46,men,6,38022
2008,46,men,7,38889
2008,46,men,8,38949
2008,46,men,9,40265
2008,46,men,10 least deprived,41485
2008,46,women,1 most deprived,34082
2008,46,women,2,34809
2008,46,women,3,35320
2008,46,women,4,36177
2008,46,women,5,37599
2008,46,women,6,38870
2008,46,women,7,39688
2008,46,women,8,40202
2008,46,women,9,41249
2008,46,women,10 least deprived,43202
2008,47,men,1 most deprived,31649
2008,47,men,2,32772
2008,47,men,3,33640
2008,47,men,4,34916
2008,47,men,5,36354
2008,47,men,6,37423
2008,47,men,7,37916
2008,47,men,8,38680
2008,47,men,9,39020
2008,47,men,10 least deprived,40579
2008,47,women,1 most deprived,32291
2008,47,women,2,33528
2008,47,women,3,33806
2008,47,women,4,34910
2008,47,women,5,36505
2008,47,women,6,37418
2008,47,women,7,38715
2008,47,women,8,38604
2008,47,women,9,40397
2008,47,women,10 least deprived,41928
2008,48,men,1 most deprived,30953
2008,48,men,2,31391
2008,48,men,3,32751
2008,48,men,4,33489
2008,48,men,5,34992
2008,48,men,6,35639
2008,48,men,7,36584
2008,48,men,8,36867
2008,48,men,9,37596
2008,48,men,10 least deprived,39186
2008,48,women,1 most deprived,30818
2008,48,women,2,32143
2008,48,women,3,32514
2008,48,women,4,34114
2008,48,women,5,35181
2008,48,women,6,36142
2008,48,women,7,37293
2008,48,women,8,37249
2008,48,women,9,38436
2008,48,women,10 least deprived,39840
2008,49,men,1 most deprived,29812
2008,49,men,2,30676
2008,49,men,3,31552
2008,49,men,4,33058
2008,49,men,5,34060
2008,49,men,6,35409
2008,49,men,7,36062
2008,49,men,8,36071
2008,49,men,9,37176
2008,49,men,10 least deprived,38777
2008,49,women,1 most deprived,29902
2008,49,women,2,30993
2008,49,women,3,31388
2008,49,women,4,33159
2008,49,women,5,34702
2008,49,women,6,35824
2008,49,women,7,36349
2008,49,women,8,36686
2008,49,women,9,37838
2008,49,women,10 least deprived,39105
2008,50,men,1 most deprived,29795
2008,50,men,2,30013
2008,50,men,3,30745
2008,50,men,4,32277
2008,50,men,5,33599
2008,50,men,6,34858
2008,50,men,7,34982
2008,50,men,8,35878
2008,50,men,9,36997
2008,50,men,10 least deprived,37603
2008,50,women,1 most deprived,29622
2008,50,women,2,29883
2008,50,women,3,31133
2008,50,women,4,32136
2008,50,women,5,33811
2008,50,women,6,34799
2008,50,women,7,36091
2008,50,women,8,36164
2008,50,women,9,37078
2008,50,women,10 least deprived,38386
2008,51,men,1 most deprived,28652
2008,51,men,2,28868
2008,51,men,3,29499
2008,51,men,4,30712
2008,51,men,5,31996
2008,51,men,6,33540
2008,51,men,7,34291
2008,51,men,8,34219
2008,51,men,9,35278
2008,51,men,10 least deprived,36410
2008,51,women,1 most deprived,28676
2008,51,women,2,28826
2008,51,women,3,29661
2008,51,women,4,31452
2008,51,women,5,32539
2008,51,women,6,33922
2008,51,women,7,34760
2008,51,women,8,34848
2008,51,women,9,35695
2008,51,women,10 least deprived,36702
2008,52,men,1 most deprived,27235
2008,52,men,2,27220
2008,52,men,3,28394
2008,52,men,4,30014
2008,52,men,5,31267
2008,52,men,6,32184
2008,52,men,7,33065
2008,52,men,8,33082
2008,52,men,9,34194
2008,52,men,10 least deprived,35550
2008,52,women,1 most deprived,27206
2008,52,women,2,27564
2008,52,women,3,28550
2008,52,women,4,30350
2008,52,women,5,31951
2008,52,women,6,33206
2008,52,women,7,33745
2008,52,women,8,33789
2008,52,women,9,34387
2008,52,women,10 least deprived,35485
2008,53,men,1 most deprived,26090
2008,53,men,2,25913
2008,53,men,3,27381
2008,53,men,4,28958
2008,53,men,5,30091
2008,53,men,6,31551
2008,53,men,7,32322
2008,53,men,8,32296
2008,53,men,9,32796
2008,53,men,10 least deprived,34085
2008,53,women,1 most deprived,25744
2008,53,women,2,26376
2008,53,women,3,27647
2008,53,women,4,29224
2008,53,women,5,30892
2008,53,women,6,32243
2008,53,women,7,32717
2008,53,women,8,33084
2008,53,women,9,33728
2008,53,women,10 least deprived,34655
2008,54,men,1 most deprived,25974
2008,54,men,2,25919
2008,54,men,3,27088
2008,54,men,4,28825
2008,54,men,5,30175
2008,54,men,6,31512
2008,54,men,7,32693
2008,54,men,8,32642
2008,54,men,9,33601
2008,54,men,10 least deprived,34205
2008,54,women,1 most deprived,25632
2008,54,women,2,26024
2008,54,women,3,27490
2008,54,women,4,29536
2008,54,women,5,31219
2008,54,women,6,32482
2008,54,women,7,33467
2008,54,women,8,33605
2008,54,women,9,33996
2008,54,women,10 least deprived,34637
2008,55,men,1 most deprived,25981
2008,55,men,2,25530
2008,55,men,3,26605
2008,55,men,4,28529
2008,55,men,5,30085
2008,55,men,6,31466
2008,55,men,7,32371
2008,55,men,8,32414
2008,55,men,9,32829
2008,55,men,10 least deprived,33508
2008,55,women,1 most deprived,24883
2008,55,women,2,25141
2008,55,women,3,26689
2008,55,women,4,28596
2008,55,women,5,31055
2008,55,women,6,32335
2008,55,women,7,33385
2008,55,women,8,33333
2008,55,women,9,33806
2008,55,women,10 least deprived,34540
2008,56,men,1 most deprived,25203
2008,56,men,2,24980
2008,56,men,3,25944
2008,56,men,4,27569
2008,56,men,5,29414
2008,56,men,6,30550
2008,56,men,7,31498
2008,56,men,8,31822
2008,56,men,9,32346
2008,56,men,10 least deprived,32880
2008,56,women,1 most deprived,24257
2008,56,women,2,24662
2008,56,women,3,26399
2008,56,women,4,28087
2008,56,women,5,30404
2008,56,women,6,31844
2008,56,women,7,32670
2008,56,women,8,32958
2008,56,women,9,33631
2008,56,women,10 least deprived,34108
2008,57,men,1 most deprived,24569
2008,57,men,2,24307
2008,57,men,3,26087
2008,57,men,4,27985
2008,57,men,5,29989
2008,57,men,6,31358
2008,57,men,7,32170
2008,57,men,8,32261
2008,57,men,9,32599
2008,57,men,10 least deprived,33076
2008,57,women,1 most deprived,23827
2008,57,women,2,24395
2008,57,women,3,26232
2008,57,women,4,28475
2008,57,women,5,30731
2008,57,women,6,32314
2008,57,women,7,33408
2008,57,women,8,33531
2008,57,women,9,34093
2008,57,women,10 least deprived,34370
2008,58,men,1 most deprived,25022
2008,58,men,2,24438
2008,58,men,3,26135
2008,58,men,4,28922
2008,58,men,5,30534
2008,58,men,6,31643
2008,58,men,7,33100
2008,58,men,8,33121
2008,58,men,9,33461
2008,58,men,10 least deprived,33905
2008,58,women,1 most deprived,24242
2008,58,women,2,24985
2008,58,women,3,26627
2008,58,women,4,29543
2008,58,women,5,31646
2008,58,women,6,33237
2008,58,women,7,34318
2008,58,women,8,34962
2008,58,women,9,35317
2008,58,women,10 least deprived,35695
2008,59,men,1 most deprived,24943
2008,59,men,2,24498
2008,59,men,3,26369
2008,59,men,4,28992
2008,59,men,5,31720
2008,59,men,6,33649
2008,59,men,7,34461
2008,59,men,8,34889
2008,59,men,9,35217
2008,59,men,10 least deprived,35171
2008,59,women,1 most deprived,24389
2008,59,women,2,25005
2008,59,women,3,27232
2008,59,women,4,29969
2008,59,women,5,31996
2008,59,women,6,34193
2008,59,women,7,35828
2008,59,women,8,36118
2008,59,women,9,36879
2008,59,women,10 least deprived,37239
2008,60,men,1 most deprived,25838
2008,60,men,2,25740
2008,60,men,3,27351
2008,60,men,4,30497
2008,60,men,5,33820
2008,60,men,6,35902
2008,60,men,7,36829
2008,60,men,8,37357
2008,60,men,9,37800
2008,60,men,10 least deprived,38448
2008,60,women,1 most deprived,25166
2008,60,women,2,25914
2008,60,women,3,28285
2008,60,women,4,31699
2008,60,women,5,34620
2008,60,women,6,37253
2008,60,women,7,38525
2008,60,women,8,38839
2008,60,women,9,39703
2008,60,women,10 least deprived,39985
2008,61,men,1 most deprived,26600
2008,61,men,2,27023
2008,61,men,3,29343
2008,61,men,4,32818
2008,61,men,5,36188
